target_id	length	eff_length	est_counts	tpm
Solyc07g049660.3.1	522	323	0	0
Solyc07g049670.3.1	2199	2000	1	0.0183355
Solyc07g049680.3.1	2568	2369	363	5.61906
Solyc07g049690.3.1	1931	1732	499	10.5651
Solyc07g049700.1.1	2577	2378	0	0
Solyc07g049705.1.1	2345	2146	139	2.37524
Solyc07g049710.3.1	763	564	229	14.8895
Solyc07g049720.3.1	3977	3778	9213	89.4255
Solyc07g049730.3.1	1209	1010	1194	43.3516
Solyc07g049740.3.1	2159	1960	1	0.0187097
Solyc07g049750.3.1	2260	2061	20	0.355856
Solyc07g049760.1.1	360	161	0	0
Solyc07g049765.1.1	372	173	0	0
Solyc07g049770.1.1	660	461	0	0
Solyc07g049775.1.1	753	554	0	0
Solyc07g049780.2.1	1584	1385	0	0
Solyc07g049783.1.1	684	485	0	0
Solyc07g049787.1.1	201	24.9909	0	0
Solyc07g049790.1.1	711	512	0	0
Solyc07g049795.1.1	249	53.2273	0	0
Solyc07g049800.1.1	681	482	0	0
Solyc07g051800.2.1	150	13.0193	0	0
Solyc07g051805.1.1	1194	995	0	0
Solyc07g051810.2.1	1377	1178	0	0
Solyc07g051820.3.1	2572	2373	0	0
Solyc07g051840.3.1	1898	1699	168	3.62609
Solyc07g051845.1.1	348	149	0	0
Solyc07g051850.3.1	2041	1842	25130	500.294
Solyc07g051860.1.1	981	782	98	4.59559
Solyc07g051870.1.1	990	791	0	0
Solyc07g051880.1.1	981	782	0	0
Solyc07g051890.1.1	990	791	443	20.5376
Solyc07g051920.1.1	969	770	0	0
Solyc07g051930.2.1	1302	1103	0	0
Solyc07g051940.3.1	3817	3618	0	0
Solyc07g051950.3.1	1295	1096	0	0
Solyc07g051960.2.1	2416	2217	0	0
Solyc07g051965.1.1	793	594	0	0
Solyc07g051970.2.1	2928	2729	0	0
Solyc07g051980.2.1	2211	2012	0	0
Solyc07g051990.2.1	291	92.1144	0	0
Solyc07g052000.1.1	552	353	0	0
Solyc07g052010.2.1	1652	1453	0	0
Solyc07g052020.2.1	1672	1473	0	0
Solyc07g052025.1.1	1155	956	0	0
Solyc07g052040.2.1	229	38.8143	0	0
Solyc07g052050.1.1	672	473	0	0
Solyc07g052060.2.1	1142	943	0	0
Solyc07g052070.2.1	3124	2925	0	0
Solyc07g052073.1.1	303	104.031	0	0
Solyc07g052077.1.1	750	551	0	0
Solyc07g052100.3.1	4462	4263	3	0.0258065
Solyc07g052110.3.1	3446	3247	2755.71	31.1225
Solyc07g052120.3.1	1177	978	0	0
Solyc07g052130.2.1	156	13.8921	0	0
Solyc07g052135.1.1	1228	1029	0	0
Solyc07g052150.3.1	317	118.006	0	0
Solyc07g052160.1.1	270	71.7636	0	0
Solyc07g052170.1.1	534	335	0	0
Solyc07g052230.3.1	2483	2284	312	5.00934
Solyc07g052175.1.1	1014	815	0	0
Solyc07g052200.1.1	591	392	0	0
Solyc07g052203.1.1	858	659	0	0
Solyc07g052207.1.1	477	278	0	0
Solyc07g052240.3.1	2116	1917	1419	27.1445
Solyc07g052250.3.1	360	161	137	31.2045
Solyc07g052255.1.1	711	512	0	0
Solyc07g052260.3.1	520	321	0	0
Solyc07g052270.3.1	1349	1150	0	0
Solyc07g052275.1.1	690	491	0	0
Solyc07g052290.1.1	1335	1136	5	0.161404
Solyc07g052300.3.1	2526	2327	0	0
Solyc07g052310.1.1	180	18.5798	0	0
Solyc07g052320.3.1	1847	1648	4362	97.0624
Solyc07g052330.2.1	537	338	0	0
Solyc07g052340.3.1	4072	3873	1409	13.3409
Solyc07g052350.3.1	3830	3631	37653.3	380.276
Solyc07g052360.2.1	2150	1951	2169	40.7685
Solyc07g052370.3.1	1616	1417	0	0
Solyc07g052380.3.1	1659	1460	0	0
Solyc07g052390.3.1	3521	3322	456	5.0337
Solyc07g052400.3.1	4396	4197	422	3.68719
Solyc07g052410.3.1	1218	1019	629	22.636
Solyc07g052420.3.1	1161	962	862	32.859
Solyc07g052430.3.1	976	777	1033	48.753
Solyc07g052440.3.1	826	627	768	44.9175
Solyc07g052450.2.1	603	404	0	0
Solyc07g052453.1.1	1516	1317	404.117	11.2524
Solyc07g052460.3.1	960	761	232.492	11.2033
Solyc07g052457.1.1	528	329	0	0
Solyc07g052470.3.1	3282	3083	180.391	2.14567
Solyc07g052480.3.1	3041	2842	0	0
Solyc07g052490.3.1	995	796	0	0
Solyc07g052500.1.1	777	578	0	0
Solyc07g052510.4.1	1401	1202	11788	359.632
Solyc07g052530.3.1	2293	2094	2223.87	38.9453
Solyc07g052540.3.1	1584	1385	2185.13	57.8561
Solyc07g052550.2.1	2196	1997	0	0
Solyc07g052560.2.1	2359	2160	482	8.18306
Solyc07g052565.1.1	528	329	0	0
Solyc07g052570.3.1	1527	1328	633	17.4795
Solyc07g052580.1.1	1302	1103	0	0
Solyc07g052590.1.1	2025	1826	3	0.060248
Solyc07g052600.3.1	1077	878	1239	51.7487
Solyc07g052610.3.1	800	601	0	0
Solyc07g052620.1.1	393	194	0	0
Solyc07g052630.2.1	950	751	0	0
Solyc07g052640.3.1	2332	2133	543	9.33537
Solyc07g052650.2.1	2279	2080	380	6.6995
Solyc07g052660.1.1	837	638	7107	408.496
Solyc07g052670.3.1	1526	1327	4756	131.43
Solyc07g052680.1.1	456	257	0	0
Solyc07g052690.3.1	1536	1337	0	0
Solyc07g052695.1.1	1350	1151	0	0
Solyc07g052700.3.1	1147	948	1	0.0386825
Solyc07g052720.3.1	1349	1150	171	5.45281
Solyc07g052703.1.1	279	80.3587	0	0
Solyc07g052707.1.1	3295	3096	0	0
Solyc07g052730.3.1	4016	3817	335	3.21844
Solyc07g052740.3.1	765	566	1	0.0647897
Solyc07g052750.1.1	327	128.001	135	38.676
Solyc07g052760.2.1	657	458	547	43.797
Solyc07g052770.2.1	3019	2820	0	0
Solyc07g052780.3.1	483	284	0	0
Solyc07g052790.2.1	2292	2093	0	0
Solyc07g052800.2.1	1155	956	0	0
Solyc07g052810.2.1	351	152	0	0
Solyc07g052815.1.1	552	353	0	0
Solyc07g052820.1.1	213	30.0561	0	0
Solyc07g052830.3.1	1080	881	942	39.21
Solyc07g052840.1.1	204	26.1481	0	0
Solyc07g052850.1.1	228	38.1945	0	0
Solyc07g052855.1.1	483	284	0	0
Solyc07g052860.2.1	333	134.001	0	0
Solyc07g052870.2.1	393	194	0	0
Solyc07g052880.3.1	559	360	0	0
Solyc07g052910.3.1	764	565	0	0
Solyc07g052920.3.1	1113	914	837	33.5816
Solyc07g052930.3.1	1149	950	0	0
Solyc07g052940.3.1	6837	6638	10457	57.7686
Solyc07g052950.3.1	683	484	279	21.1388
Solyc07g052960.2.1	1275	1076	0	0
Solyc07g052970.3.1	2472	2273	190	3.06532
Solyc07g052980.3.1	1228	1029	2073	73.8765
Solyc07g052990.1.1	240	46.2784	0	0
Solyc07g053000.1.1	1053	854	0	0
Solyc07g053010.2.1	3411	3212	0	0
Solyc07g053020.2.1	3354	3155	0	0
Solyc07g053030.3.1	2265	2066	2169	38.4992
Solyc07g053040.2.1	1955	1756	0	0
Solyc07g053050.1.1	351	152	146	35.2234
Solyc07g053055.1.1	318	119.005	0	0
Solyc07g053060.3.1	2003	1804	468	9.51331
Solyc07g053070.2.1	2477	2278	0	0
Solyc07g053080.3.1	3365	3166	0	0
Solyc07g053100.3.1	2788	2589	0	0
Solyc07g053110.3.1	1054	855	0	0
Solyc07g053120.3.1	3879	3680	0	0
Solyc07g053130.3.1	2901	2702	3	0.0407154
Solyc07g053140.3.1	1210	1011	586	21.2554
Solyc07g053150.3.1	870	671	105	5.73838
Solyc07g053160.3.1	2529	2330	294	4.62715
Solyc07g053165.1.1	753	554	3	0.198579
Solyc07g053170.3.1	981	782	782	36.671
Solyc07g053180.3.1	2839	2640	4862	67.5357
Solyc07g053190.3.1	4075	3876	323	3.05591
Solyc07g053200.3.1	4823	4624	0	0
Solyc07g053210.3.1	1589	1390	0	0
Solyc07g053220.2.1	3461	3262	354	3.97962
Solyc07g053225.1.1	819	620	0	0
Solyc07g053230.3.1	1027	828	0	0
Solyc07g053240.3.1	1073	874	0	0
Solyc07g053250.3.1	1628	1429	415.209	10.6551
Solyc07g053255.1.1	958	759	393.791	19.026
Solyc07g053260.3.1	1012	813	6210	280.107
Solyc07g053270.3.1	1585	1386	105	2.7781
Solyc07g053280.3.1	2556	2357	37800	588.105
Solyc07g053290.3.1	1306	1107	360	11.9255
Solyc07g053300.1.1	1827	1628	0	0
Solyc07g053310.3.1	1329	1130	1255	40.7275
Solyc07g053320.3.1	1961	1762	483	10.0523
Solyc07g053330.2.1	6085	5886	0	0
Solyc07g053340.2.1	828	629	0	0
Solyc07g053350.3.1	1142	943	24	0.933301
Solyc07g053360.3.1	1848	1649	129	2.86874
Solyc07g053370.1.1	264	66.2053	0	0
Solyc07g053375.1.1	201	24.9909	0	0
Solyc07g053380.2.1	4902	4703	0	0
Solyc07g053390.1.1	267	68.9638	0	0
Solyc07g053400.1.1	294	95.0839	0	0
Solyc07g053410.3.1	1768	1569	0	0
Solyc07g053420.3.1	657	458	0	0
Solyc07g053430.3.1	2219	2020	454	8.24189
Solyc07g053440.3.1	1240	1041	873	30.7529
Solyc07g053450.3.1	2970	2771	1323	17.5084
Solyc07g053460.3.1	1140	941	0	0
Solyc07g053470.3.1	2443	2244	6095	99.6032
Solyc07g053480.3.1	1261	1062	2309	79.73
Solyc07g053490.3.1	1128	929	22	0.868419
Solyc07g053495.1.1	878	679	1	0.0540073
Solyc07g053520.2.1	2914	2715	1	0.0135068
Solyc07g053525.1.1	267	68.9638	3	1.59523
Solyc07g053530.1.1	753	554	0	0
Solyc07g053540.1.1	744	545	2040	137.264
Solyc07g053550.2.1	444	245	381	57.0271
Solyc07g053560.3.1	1527	1328	147	4.05921
Solyc07g053565.1.1	426	227	0	0
Solyc07g053570.3.1	1515	1316	0	0
Solyc07g053580.2.1	430	231	66	10.4774
Solyc07g053585.1.1	294	95.0839	0	0
Solyc07g053590.3.1	1582	1383	177	4.69325
Solyc07g053600.3.1	3249	3050	0	0
Solyc07g053610.3.1	7302	7103	2592	13.3818
Solyc07g053620.3.1	1007	808	570.935	25.9118
Solyc07g053630.3.1	2055	1856	15	0.296371
Solyc07g053640.1.1	1464	1265	133	3.85552
Solyc07g053650.3.1	3517	3318	26263	290.262
Solyc07g053660.3.1	2100	1901	1037	20.0041
Solyc07g053670.3.1	868	669	134	7.34516
Solyc07g053680.2.1	537	338	0	0
Solyc07g053690.3.1	1469	1270	3801	109.753
Solyc07g053700.3.1	1923	1724	1713	36.437
Solyc07g053710.3.1	1691	1492	192	4.71905
Solyc07g053720.3.1	1328	1129	1980	64.3122
Solyc07g053730.3.1	2491	2292	2575.24	41.2026
Solyc07g053740.1.1	678	479	1048	80.2321
Solyc07g053750.1.1	1254	1055	0	0
Solyc07g053760.3.1	1877	1678	1927	42.1126
Solyc07g053770.2.1	613	414	0	0
Solyc07g053780.3.1	628	429	0	0
Solyc07g053790.2.1	3054	2855	275.808	3.54261
Solyc07g053800.3.1	6368	6169	800.192	4.75666
Solyc07g053810.3.1	1138	939	0	0
Solyc07g053820.3.1	2192	1993	700	12.8799
Solyc07g053830.3.1	1727	1528	4834	116.013
Solyc07g053840.1.1	1125	926	0	0
Solyc07g053850.3.1	3275	3076	2266	27.0144
Solyc07g053860.3.1	1543	1344	1469.49	40.0949
Solyc07g053870.3.1	5146	4947	348.513	2.58345
Solyc07g053880.2.1	976	777	0	0
Solyc07g053890.3.1	1766	1567	3	0.0702061
Solyc07g053900.2.1	1256	1057	0	0
Solyc07g053910.3.1	3193	2994	4572.83	56.0087
Solyc07g053920.3.1	1984	1785	3415.82	70.1745
Solyc07g053930.1.1	516	317	0	0
Solyc07g053940.1.1	435	236	238	36.9817
Solyc07g053950.1.1	543	344	443	47.2245
Solyc07g053960.3.1	4005	3806	865.669	8.34075
Solyc07g053970.3.1	3147	2948	7995.33	99.4561
Solyc07g053980.3.1	5821	5622	2824	18.4203
Solyc07g053990.3.1	2136	1937	2608	49.3742
Solyc07g054000.3.1	701	502	0	0
Solyc07g054010.1.1	294	95.0839	0	0
Solyc07g054020.1.1	477	278	0	0
Solyc07g054030.1.1	558	359	0	0
Solyc07g054040.2.1	276	77.4659	0	0
Solyc07g054050.2.1	255	58.2335	0	0
Solyc07g054060.3.1	3086	2887	0	0
Solyc07g054070.3.1	2646	2447	69	1.03404
Solyc07g054080.2.1	1032	833	389	17.1249
Solyc07g054090.3.1	2248	2049	485	8.68005
Solyc07g054100.2.1	948	749	0	0
Solyc07g054110.2.1	450	251	74	10.8114
Solyc07g054115.1.1	897	698	0	0
Solyc07g054120.2.1	1827	1628	1	0.0225252
Solyc07g054130.2.1	788	589	0	0
Solyc07g054140.3.1	3869	3670	0	0
Solyc07g054145.1.1	4145	3946	565	5.25066
Solyc07g054160.3.1	1475	1276	2511	72.1636
Solyc07g054170.3.1	1957	1758	4	0.0834379
Solyc07g054180.3.1	2010	1811	0	0
Solyc07g054190.3.1	1347	1148	455	14.5342
Solyc07g054200.3.1	2943	2744	1476	19.7253
Solyc07g054210.3.1	1670	1471	88	2.19378
Solyc07g054220.1.1	1173	974	6	0.225899
Solyc07g054230.3.1	2213	2014	231	4.20605
Solyc07g054250.2.1	1156	957	0	0
Solyc07g054233.1.1	636	437	0	0
Solyc07g054237.1.1	739	540	0	0
Solyc07g054260.1.1	336	137	0	0
Solyc07g054270.3.1	1623	1424	682	17.5629
Solyc07g054280.1.1	1515	1316	0	0
Solyc07g054290.1.1	594	395	0	0
Solyc07g054300.3.1	1783	1584	284	6.57484
Solyc07g054310.2.1	306	107.022	0	0
Solyc07g054315.1.1	765	566	91	5.89586
Solyc07g054320.3.1	2690	2491	580	8.5384
Solyc07g054330.3.1	1971	1772	3	0.062084
Solyc07g054340.1.1	669	470	1	0.0780233
Solyc07g054350.1.1	153	13.4437	0	0
Solyc07g054370.3.1	1943	1744	70	1.47189
Solyc07g054380.2.1	1592	1393	0	0
Solyc07g054390.1.1	1566	1367	0	0
Solyc07g054400.2.1	1287	1088	528.148	17.8012
Solyc07g054410.1.1	1908	1709	4921.85	105.611
Solyc07g054420.2.1	1184	985	128	4.76536
Solyc07g054430.3.1	1248	1049	1643	57.436
Solyc07g054440.3.1	2685	2486	1238	18.2617
Solyc07g054450.3.1	1965	1766	1423	29.5486
Solyc07g054460.3.1	2594	2395	864	13.2291
Solyc07g054470.1.1	207	27.3759	0	0
Solyc07g054480.2.1	3777	3578	482	4.94002
Solyc07g054490.3.1	1362	1163	5830	183.828
Solyc07g054500.3.1	3744	3545	2321.51	24.0147
Solyc07g054540.3.1	1563	1364	1795	48.2583
Solyc07g054550.1.1	360	161	0	0
Solyc07g054560.1.1	867	668	0	0
Solyc07g054570.1.1	1116	917	0	0
Solyc07g054580.3.1	1984	1785	48	0.98611
Solyc07g054590.1.1	3003	2804	0	0
Solyc07g054600.3.1	1418	1219	3	0.0902485
Solyc07g054610.3.1	3145	2946	0	0
Solyc07g054620.3.1	2111	1912	2.08538	0.0399962
Solyc07g054630.3.1	2988	2789	0	0
Solyc07g054640.1.1	1728	1529	0	0
Solyc07g054650.1.1	1347	1148	0	0
Solyc07g054660.1.1	327	128.001	0	0
Solyc07g054670.3.1	4889	4690	0	0
Solyc07g054680.3.1	2178	1979	203	3.7616
Solyc07g054690.1.1	1422	1223	407	12.2037
Solyc07g054700.3.1	575	376	0	0
Solyc07g054710.1.1	285	86.2066	0	0
Solyc07g054720.2.1	1099	900	1	0.0407455
Solyc07g054725.1.1	327	128.001	0	0
Solyc07g054730.1.1	291	92.1144	1	0.398103
Solyc07g054740.3.1	1309	1110	300	9.91107
Solyc07g054745.1.1	228	38.1945	0	0
Solyc07g054750.1.1	261	63.4937	0	0
Solyc07g054760.1.1	252	55.6961	0	0
Solyc07g054770.1.1	270	71.7636	0	0
Solyc07g054780.1.1	252	55.6961	0	0
Solyc07g054790.1.1	273	74.5993	0	0
Solyc07g054800.1.1	252	55.6961	0	0
Solyc07g054810.1.1	189	20.9989	0	0
Solyc07g054830.3.1	3146	2947	766	9.53171
Solyc07g054820.3.1	801	602	116	7.06617
Solyc07g054840.3.1	762	563	0	0
Solyc07g054850.3.1	1601	1402	419	10.9594
Solyc07g054860.1.1	1515	1316	0	0
Solyc07g054870.3.1	1373	1174	1	0.0312359
Solyc07g054880.3.1	1175	976	829	31.1478
Solyc07g054890.1.1	405	206	0	0
Solyc07g054900.2.1	1984	1785	0	0
Solyc07g054893.1.1	1016	817	0	0
Solyc07g054920.2.1	1484	1285	0	0
Solyc07g054897.1.1	315	116.007	0	0
Solyc07g054910.2.1	444	245	0	0
Solyc07g054915.1.1	363	164	0	0
Solyc07g054930.3.1	1497	1298	0	0
Solyc07g054940.2.1	1337	1138	0	0
Solyc07g054950.2.1	1497	1298	0	0
Solyc07g054960.2.1	1222	1023	0	0
Solyc07g054970.1.1	153	13.4437	0	0
Solyc07g054980.2.1	1641	1442	111	2.8228
Solyc07g055000.2.1	1305	1106	0	0
Solyc07g055010.3.1	2239	2040	5066	91.0662
Solyc07g055020.3.1	2482	2283	673	10.8101
Solyc07g055025.1.1	462	263	17	2.37037
Solyc07g055030.1.1	309	110.015	335	111.664
Solyc07g055040.1.1	402	203	0	0
Solyc07g055050.3.1	1572	1373	2	0.0534173
Solyc07g055060.3.1	3560	3361	2342	25.5529
Solyc07g055065.1.1	168	15.9631	0	0
Solyc07g055080.3.1	1148	949	1727	66.7342
Solyc07g055090.1.1	399	200	0	0
Solyc07g055100.3.1	1635	1436	5	0.127684
Solyc07g055110.3.1	1229	1030	3	0.106809
Solyc07g055120.3.1	5518	5319	1.1411	0.00786712
Solyc07g055130.3.1	5482	5283	2223.86	15.4365
Solyc07g055140.3.1	2486	2287	495	7.93709
Solyc07g055145.1.1	510	311	0	0
Solyc07g055150.3.1	2097	1898	44.341	0.856705
Solyc07g055160.3.1	2369	2170	692.659	11.7053
Solyc07g055170.1.1	858	659	191	10.6285
Solyc07g055180.3.1	1548	1349	0	0
Solyc07g055190.3.1	1216	1017	0	0
Solyc07g055200.3.1	1572	1373	342	9.13436
Solyc07g055210.3.1	1874	1675	13775	301.578
Solyc07g055213.1.1	393	194	0	0
Solyc07g055215.1.1	3795	3596	988	10.0753
Solyc07g055217.1.1	336	137	0	0
Solyc07g055220.2.1	1585	1386	441	11.668
Solyc07g055230.3.1	1181	982	3434.43	128.252
Solyc07g055235.1.1	210	28.6775	0	0
Solyc07g055250.3.1	538	339	110	11.8991
Solyc07g055260.3.1	1391	1192	2	0.0615285
Solyc07g055270.1.1	696	497	0	0
Solyc07g055280.3.1	899	700	1182	61.9215
Solyc07g055290.3.1	1408	1209	1872	56.7809
Solyc07g055300.3.1	2854	2655	3387	46.7814
Solyc07g055310.1.1	1977	1778	207	4.26934
Solyc07g055320.3.1	2262	2063	1385	24.6191
Solyc07g055330.3.1	1383	1184	2	0.0619442
Solyc07g055340.3.1	1074	875	175	7.33419
Solyc07g055350.3.1	2595	2396	10	0.153051
Solyc07g055360.1.1	228	38.1945	0	0
Solyc07g055362.1.1	828	629	0	0
Solyc07g055366.1.1	270	71.7636	0	0
Solyc07g055380.1.1	2907	2708	0	0
Solyc07g055390.1.1	501	302	0	0
Solyc07g055400.2.1	687	488	0	0
Solyc07g055410.2.1	240	46.2784	0	0
Solyc07g055383.1.1	651	452	0	0
Solyc07g055420.1.1	657	458	0	0
Solyc07g055430.1.1	366	167	0	0
Solyc07g055440.2.1	1801	1602	3	0.0686722
Solyc07g055450.2.1	1700	1501	0	0
Solyc07g055460.3.1	1729	1530	0	0
Solyc07g055470.3.1	1948	1749	1	0.0209668
Solyc07g055480.2.1	2207	2008	0	0
Solyc07g055490.3.1	1693	1494	3	0.0736365
Solyc07g055495.1.1	606	407	0	0
Solyc07g055530.3.1	1960	1761	247	5.14351
Solyc07g055540.3.1	2115	1916	456	8.72754
Solyc07g055550.2.1	1734	1535	0	0
Solyc07g055560.3.1	2415	2216	4	0.0661931
Solyc07g055570.1.1	549	350	0	0
Solyc07g055580.2.1	717	518	0	0
Solyc07g055585.1.1	1203	1004	0	0
Solyc07g055610.2.1	1743	1544	0	0
Solyc07g055600.1.1	156	13.8921	0	0
Solyc07g055620.2.1	498	299	202	24.7744
Solyc07g055625.1.1	498	299	0	0
Solyc07g055630.3.1	610	411	0	0
Solyc07g055640.1.1	2466	2267	0	0
Solyc07g055650.1.1	1263	1064	1	0.0344652
Solyc07g055660.2.1	1003	804	1	0.0456107
Solyc07g055670.1.1	714	515	302	21.5041
Solyc07g055690.1.1	1347	1148	2984	95.319
Solyc07g055695.1.1	1717	1518	508	12.272
Solyc07g055710.3.1	1550	1351	107	2.90436
Solyc07g055720.3.1	1212	1013	262	9.48449
Solyc07g055730.3.1	2625	2426	272	4.1115
Solyc07g055740.1.1	1056	857	0	0
Solyc07g055750.3.1	1092	893	0	0
Solyc07g055760.2.1	343	144	0	0
Solyc07g055770.2.1	1080	881	15	0.624364
Solyc07g055780.3.1	1349	1150	2	0.0637756
Solyc07g055790.2.1	1105	906	0	0
Solyc07g055800.2.1	1102	903	0	0
Solyc07g055810.3.1	3163	2964	15	0.185582
Solyc07g055820.2.1	1561	1362	0	0
Solyc07g055830.3.1	1982	1783	1656	34.059
Solyc07g055840.3.1	1875	1676	6	0.13128
Solyc07g055850.3.1	989	790	647	30.0331
Solyc07g055860.3.1	2891	2692	3413	46.4926
Solyc07g055870.3.1	3694	3495	466	4.88946
Solyc07g055880.1.1	216	31.5146	0	0
Solyc07g055890.1.1	198	23.9008	0	0
Solyc07g055900.1.1	1497	1298	0	0
Solyc07g055910.3.1	3850	3651	0	0
Solyc07g055920.3.1	1156	957	0	0
Solyc07g055930.3.1	2265	2066	68	1.20698
Solyc07g055940.2.1	1064	865	4	0.169577
Solyc07g055950.3.1	2320	2121	0	0
Solyc07g055960.2.1	123	10.0577	0	0
Solyc07g055970.1.1	1482	1283	2484	70.9982
Solyc07g055980.3.1	1512	1313	373	10.4176
Solyc07g055990.3.1	1202	1003	7168	262.071
Solyc07g056000.2.1	1215	1016	577	20.8259
Solyc07g056010.3.1	2520	2321	3101	48.9947
Solyc07g056020.3.1	4016	3817	1542	14.8144
Solyc07g056030.3.1	3389	3190	3417	39.2805
Solyc07g056040.3.1	1140	941	161	6.2742
Solyc07g056050.1.1	1980	1781	7189	148.022
Solyc07g056060.3.1	3723	3524	3111	32.3733
Solyc07g056070.2.1	741	542	1066	72.1241
Solyc07g056080.1.1	246	50.8321	0	0
Solyc07g056090.1.1	216	31.5146	0	0
Solyc07g056100.1.1	564	365	0	0
Solyc07g056110.3.1	2300	2101	3469	60.5481
Solyc07g056120.3.1	2136	1937	364	6.89119
Solyc07g056140.3.1	2830	2631	1740	24.2522
Solyc07g056130.1.1	390	191	0	0
Solyc07g056150.3.1	1426	1227	3145	93.9936
Solyc07g056160.3.1	1597	1398	0	0
Solyc07g056170.3.1	3585	3386	6081	65.8583
Solyc07g056180.2.1	476	277	0	0
Solyc07g056190.3.1	1019	820	0	0
Solyc07g056200.3.1	906	707	0	0
Solyc07g056210.3.1	550	351	0	0
Solyc07g056220.3.1	4039	3840	1860	17.7625
Solyc07g056230.3.1	2433	2234	0	0
Solyc07g056240.3.1	2092	1893	1	0.0193719
Solyc07g056250.3.1	1397	1198	185	5.66288
Solyc07g056260.3.1	7006	6807	2427	13.0748
Solyc07g056270.3.1	2432	2233	3199	52.5349
Solyc07g056280.3.1	1233	1034	0	0
Solyc07g056290.2.1	2718	2519	0	0
Solyc07g056300.1.1	756	557	0	0
Solyc07g056310.3.1	2711	2512	0	0
Solyc07g056320.3.1	1881	1682	0	0
Solyc07g056330.3.1	3536	3337	821.707	9.0299
Solyc07g056340.3.1	6246	6047	162.293	0.984198
Solyc07g056350.3.1	6090	5891	1783	11.099
Solyc07g056360.1.1	315	116.007	103	32.5593
Solyc07g056370.3.1	1869	1670	2733	60.013
Solyc07g056380.1.1	648	449	0	0
Solyc07g056390.3.1	2185	1986	2468	45.571
Solyc07g056400.1.1	1452	1253	1060	31.0225
Solyc07g056410.3.1	7968	7769	0	0
Solyc07g056420.4.1	1658	1459	1188.29	29.8669
Solyc07g056430.3.1	820	621	0	0
Solyc07g056440.3.1	893	694	1407.71	74.3836
Solyc07g056450.3.1	757	558	0	0
Solyc07g056460.3.1	969	770	106.175	5.05654
Solyc07g056470.3.1	823	624	3359.83	197.449
Solyc07g056480.3.1	951	752	10206	497.691
Solyc07g056490.4.1	1054	855	333	14.2824
Solyc07g056500.3.1	872	673	1383	75.358
Solyc07g056510.3.1	888	689	0	0
Solyc07g056520.3.1	2388	2189	561	9.39809
Solyc07g056525.1.1	309	110.015	0	0
Solyc07g056530.3.1	1636	1437	471	12.0195
Solyc07g056540.3.1	1827	1628	670	15.0919
Solyc07g056550.3.1	1862	1663	1659	36.5828
Solyc07g056560.3.1	1323	1124	0	0
Solyc07g056570.1.1	1818	1619	2	0.0453008
Solyc07g056580.3.1	2827	2628	0	0
Solyc07g056590.3.1	2337	2138	95235.9	1633.49
Solyc07g056600.1.1	330	131.001	0	0
Solyc07g056610.2.1	2346	2147	0	0
Solyc07g056615.1.1	274	75.5516	0	0
Solyc07g056630.3.1	5451	5252	925	6.45861
Solyc07g056620.1.1	168	15.9631	0	0
Solyc07g056640.1.1	162	14.8683	1	2.46638
Solyc07g056650.3.1	1798	1599	430	9.86149
Solyc07g056660.3.1	3743	3544	2823	29.2105
Solyc07g056670.3.1	1268	1069	6	0.205824
Solyc07g056680.1.1	210	28.6775	0	0
Solyc07g056690.2.1	1705	1506	0	0
Solyc07g056700.1.1	219	33.0557	0	0
Solyc07g056703.1.1	1270	1071	0	0
Solyc07g056707.1.1	636	437	0	0
Solyc07g061700.1.1	183	19.3378	0	0
Solyc07g061710.2.1	2235	2036	0	0
Solyc07g061720.3.1	1622	1423	0	0
Solyc07g061730.3.1	1275	1076	2	0.0681616
Solyc07g061740.3.1	1989	1790	14	0.286812
Solyc07g061750.3.1	2117	1918	0	0
Solyc07g061760.2.1	1679	1480	0	0
Solyc07g061770.2.1	804	605	0	0
Solyc07g061780.3.1	3604	3405	1311	14.1191
Solyc07g061790.3.1	2088	1889	133	2.58192
Solyc07g061800.3.1	820	621	0	0
Solyc07g061820.1.1	426	227	0	0
Solyc07g061830.1.1	420	221	0	0
Solyc07g061840.1.1	213	30.0561	0	0
Solyc07g061850.1.1	348	149	0	0
Solyc07g061860.2.1	511	312	0	0
Solyc07g061880.2.1	1080	881	0	0
Solyc07g061870.1.1	345	146	82	20.596
Solyc07g061890.1.1	552	353	0	0
Solyc07g061900.3.1	1216	1017	473	17.0554
Solyc07g061905.1.1	228	38.1945	0	0
Solyc07g061910.1.1	300	101.044	0	0
Solyc07g061920.3.1	6062	5863	205	1.2822
Solyc07g061930.1.1	195	22.8744	170	272.535
Solyc07g061940.3.1	1974	1775	1924.34	39.7563
Solyc07g061950.3.1	2890	2691	805	10.9699
Solyc07g061960.3.1	1414	1215	152	4.58764
Solyc07g061970.3.1	1049	850	937	40.4243
Solyc07g061980.2.1	2104	1905	0	0
Solyc07g061990.3.1	2066	1867	742	14.5741
Solyc07g062000.1.1	234	42.0611	0	0
Solyc07g062010.1.1	342	143	0	0
Solyc07g062020.2.1	849	650	0	0
Solyc07g062030.3.1	2783	2584	329.977	4.68289
Solyc07g062040.3.1	3832	3633	45.0229	0.454454
Solyc07g062045.1.1	510	311	0	0
Solyc07g062050.3.1	3144	2945	81	1.00861
Solyc07g062060.3.1	1084	885	122	5.05521
Solyc07g062070.3.1	1829	1630	486	10.9338
Solyc07g062080.3.1	2777	2578	2528	35.9597
Solyc07g062090.2.1	1360	1161	0	0
